name,building_id,id,created_at,updated_at
АО «Шашкова»,22ce568b-9579-4cc6-879e-b8424d78d02a,b754f81d-d53d-4e16-8871-88775dfb1fe8,2025-05-22 12:47:47.337234 +00:00,
ОАО «Владимирова Нестеров»,13e2e8c5-3005-472a-a271-602a4d64be67,12e7eca7-2df7-410c-9533-523331f4033a,2025-05-22 12:47:47.337238 +00:00,
Кондратьев и партнеры,5871da8e-9a22-4315-9300-e8d04a0a37e1,ccfaec92-1dce-4cf5-8ac2-697a7d6b2968,2025-05-22 12:47:47.337241 +00:00,
РАО «Никитин-Гусев»,c29c9176-71f8-4962-8c1c-2595fa100720,f5663bc9-55db-483e-872e-57a22371c032,2025-05-22 12:47:47.337245 +00:00,
ИП «Шашков»,2729911a-2e2b-4fbd-a343-976d8316ad6a,68ad482e-e581-42a7-ae77-0856a6ca6452,2025-05-22 12:47:47.337249 +00:00,
"АО «Гуляев, Яковлева и Ершов»",f0a4123b-2249-45c9-9775-12925b4c7538,15a38a70-cb8d-419d-b91b-d08e9f75638e,2025-05-22 12:47:47.337253 +00:00,
Сергеева Групп,335ed127-5787-4c03-b8c6-a8d0d4a079a9,96f0d307-4bd5-4fdd-8633-cd8ad7471725,2025-05-22 12:47:47.337256 +00:00,
ОАО «Буров Игнатов»,2985a162-334b-472b-afce-a51738dcc11d,2cebefc5-357a-4aa2-8ba7-3b8ef0ddd6ba,2025-05-22 12:47:47.337260 +00:00,
ОАО «Моисеева-Орлов»,30aebf1c-dccf-4dd3-8695-c15ceb4d0cb8,f7ecb81c-4cd1-4b37-a8ab-5ef6cf44ef87,2025-05-22 12:47:47.337264 +00:00,
Нефтиса,980e9e6c-8e2c-4050-9474-4ecfff937cbe,d9fdbf71-dc8a-415d-92bf-bed04b6c7770,2025-05-22 12:47:47.337267 +00:00,
Лазарева Лимитед,03e78667-da9c-4c16-86d0-26d7c33b3f93,dc9f11c4-58f3-4de2-8ba7-15bb9ab8d855,2025-05-22 12:47:47.337271 +00:00,
"НПО «Горбачева, Тарасов и Федосеев»",bcbb988a-4ff8-45ae-b8cc-78913ac1fcb4,72aaeeb2-2a2f-4971-bfc8-d82fd42f1fab,2025-05-22 12:47:47.337275 +00:00,
"ИП «Кошелева, Гаврилова и Медведева»",4fb36def-a9af-4ca2-bc71-21f5dd9ede0f,4c20a051-250f-4727-8034-bad18df3c379,2025-05-22 12:47:47.337279 +00:00,
ИП «Ильина»,91167dd6-efb5-4c30-8f74-354046ecab53,0adf8ab2-2a1c-45fd-99d4-0f1ae2cc88d9,2025-05-22 12:47:47.337282 +00:00,
Джонсон & Джонсон (Johnson & Johnson),335ed127-5787-4c03-b8c6-a8d0d4a079a9,456568df-9c83-4b39-98ef-f550ea02b90c,2025-05-22 12:47:47.337286 +00:00,
НПО «Белоусова-Фадеев»,72de790a-5497-46c4-a9d4-523e7e2aa04b,230e17ca-5a43-4566-ae72-1408e022b37f,2025-05-22 12:47:47.337290 +00:00,
ЗАО «Фомина»,1b370fb8-8ca3-4c17-abe4-c6cb9001b34e,bfec0426-ff5b-4172-9a0c-e8f5205d37ef,2025-05-22 12:47:47.337293 +00:00,
ЗАО «Марков Турова»,efaa6a63-625d-41ca-a470-d0967e57d6ae,70614e12-4f42-4d0f-becc-14887e9821f6,2025-05-22 12:47:47.337297 +00:00,
Тихонова Групп,985d4e34-c121-49f9-90f9-3c635b36aa9c,4fc6f2dd-b8c0-4555-972c-50dd289c7ade,2025-05-22 12:47:47.337301 +00:00,
Нефтетранссервис,5f996656-d9b5-4574-83d5-ad2c656e815a,c2177b71-85f5-4bdc-85e5-a89cc85a724f,2025-05-22 12:47:47.337305 +00:00,
"ИП «Гаврилов, Гришин и Киселев»",e6f32430-0ee1-46e1-901d-e276f97bce91,02c4c192-20f5-4736-befc-d17e45e6a641,2025-05-22 12:47:47.337308 +00:00,
Новикова Групп,14c9204a-4cdb-4d9b-b32a-25e6a179dcdd,53c49e40-df04-489b-b127-66b65a59a7ff,2025-05-22 12:47:47.337312 +00:00,
"НПО «Крылова, Назарова и Александрова»",f0a4123b-2249-45c9-9775-12925b4c7538,6540cb6b-777a-4066-9e48-d5fbfd87eef3,2025-05-22 12:47:47.337316 +00:00,
ИП «Иванова Дроздов»,92b066a6-2951-4bf6-87fb-eb2c80c440ec,31765375-c289-4f49-8e8d-aefba82cf9f1,2025-05-22 12:47:47.337320 +00:00,
НПО «Яковлев-Коновалова»,75c35ce4-0251-47d1-9b73-ac28c98cc63b,5bb121e1-865b-425d-a15a-80b38046650a,2025-05-22 12:47:47.337323 +00:00,
ОАО «Терентьева Емельянов»,f4c60f83-1ddb-4675-ac6f-1740becb5327,9520fb18-0544-4f7a-9b08-37f5d7493ddb,2025-05-22 12:47:47.337327 +00:00,
НПО «Виноградова»,5f996656-d9b5-4574-83d5-ad2c656e815a,cbb57c1a-b02d-48e1-a5e0-1fe59982299c,2025-05-22 12:47:47.337331 +00:00,
Юнилевер Русь (Unilever),03e78667-da9c-4c16-86d0-26d7c33b3f93,9fe26e00-dd3d-4cd2-92f8-b14fbb54e02c,2025-05-22 12:47:47.337335 +00:00,
Блохин Инк,1774d368-fdbd-4bc8-a503-91e52a9a8274,39f44a70-6eb8-452f-aa65-e8c9e340b165,2025-05-22 12:47:47.337338 +00:00,
"ЗАО «Фадеев, Силин и Владимиров»",73fe25e5-856f-443c-ad63-3428ae2c5afd,8557dc8f-e3bf-40e3-a874-d9c6d44cc3ca,2025-05-22 12:47:47.337342 +00:00,
АО «Лазарева»,ec733972-8b9d-4532-848f-73a09d5a439a,a20895bb-74a4-4237-bb4f-5cddea376e69,2025-05-22 12:47:47.337355 +00:00,
НПО «Марков Кудряшова»,5f996656-d9b5-4574-83d5-ad2c656e815a,b89c62d0-388b-43d3-a0da-77cf0aa06dcb,2025-05-22 12:47:47.337359 +00:00,
"РАО «Федотов, Маркова и Кононов»",6c1cafa2-d257-4348-8e5f-d65e1353070b,756bce9c-0109-46f7-882e-92e1c470e821,2025-05-22 12:47:47.337363 +00:00,
Лебедев и партнеры,13e2e8c5-3005-472a-a271-602a4d64be67,a6074820-47e9-413f-ad2d-45226dbd48fd,2025-05-22 12:47:47.337367 +00:00,
ООО «Ефимов Богданов»,1134e632-dfcb-46af-a5ca-e59d0d17c2ec,b952141c-eb78-431c-a483-9c6e9e0cc874,2025-05-22 12:47:47.337371 +00:00,
ОАО «Зимина Кабанов»,13e2e8c5-3005-472a-a271-602a4d64be67,eac1f5d6-dc6f-490c-a2d5-8c772b41d2d5,2025-05-22 12:47:47.337375 +00:00,
ОАО «Воронцова»,067f8dcc-7f49-4d68-a9c6-9e9d4654c76a,0dc2f8cf-043b-42b6-ba6f-96b79396ed3a,2025-05-22 12:47:47.337381 +00:00,
НПО «Дьячкова»,3ba41d36-126d-480e-b19c-c465cb5cd283,dbb0b018-9452-45dc-9f91-d8d23b20d5b3,2025-05-22 12:47:47.337385 +00:00,
ЗАО «Харитонов»,0a73efb8-dce4-4110-99b3-533e35f0a403,c7426d4a-a40e-4818-930c-020452506629,2025-05-22 12:47:47.337392 +00:00,
Банк ФК Открытие,5871da8e-9a22-4315-9300-e8d04a0a37e1,030cff95-e1a7-4830-8504-cc47e6c5743e,2025-05-22 12:47:47.337397 +00:00,
РАО «Дорофеев-Сорокин»,f34f1ad9-51bb-4846-98bc-3f600419fec2,4a8153dc-7907-49c3-936d-dfaf3d772e85,2025-05-22 12:47:47.337401 +00:00,
ЗАО «Сидоров»,8686622a-a4d3-451e-851f-09efd156a661,a9a48190-98d1-4596-a417-0b983905c43a,2025-05-22 12:47:47.337405 +00:00,
ГК Ташир,18d0a7de-fda5-4f34-833e-55dfd5e6f9c7,09487385-4dda-4983-a21e-3033991c3200,2025-05-22 12:47:47.337409 +00:00,
"ООО «Турова, Белякова и Носов»",efaa6a63-625d-41ca-a470-d0967e57d6ae,d970ca48-b8b0-416e-9c48-91c929f7da19,2025-05-22 12:47:47.337413 +00:00,
Норникель,1774d368-fdbd-4bc8-a503-91e52a9a8274,b0302c6c-61f8-4592-8818-a0d58212c8e3,2025-05-22 12:47:47.337417 +00:00,
Бристоль,22ce568b-9579-4cc6-879e-b8424d78d02a,f541adb8-7574-41fc-90df-814ef4363d0c,2025-05-22 12:47:47.337421 +00:00,
Шарапов Лимитед,2729911a-2e2b-4fbd-a343-976d8316ad6a,458b9f10-0698-47dc-bb44-aa83b6a579fc,2025-05-22 12:47:47.337425 +00:00,
АО «Авдеев»,f0a4123b-2249-45c9-9775-12925b4c7538,e4922d9d-fa14-41d9-bb4a-a6fac02742fa,2025-05-22 12:47:47.337429 +00:00,
РАО «Сорокин»,e08e9ef7-c3b5-4ec9-97dc-f92e7527cbac,794cc63f-7e11-45bb-8a80-a401f0901950,2025-05-22 12:47:47.337433 +00:00,
"ООО «Молчанова, Виноградов и Рыбакова»",09283536-496a-4c1b-8bfe-1eb6fa9ed925,937a72df-f84f-400b-ac36-dccb46a2d96b,2025-05-22 12:47:47.337437 +00:00,
"НПО «Анисимова, Щукин и Макаров»",0a73efb8-dce4-4110-99b3-533e35f0a403,95014a73-0f28-452d-89d9-48475200d209,2025-05-22 12:47:47.337441 +00:00,
Емельянова Инкорпорэйтед,bcbb988a-4ff8-45ae-b8cc-78913ac1fcb4,79eb8610-04ca-4be4-8505-96bba09f48f5,2025-05-22 12:47:47.337445 +00:00,
ЗАО «Белов»,22ce568b-9579-4cc6-879e-b8424d78d02a,571ce412-e12a-49d6-b5bf-7d4e5c29cb49,2025-05-22 12:47:47.337449 +00:00,
Ефремова Инк,1b370fb8-8ca3-4c17-abe4-c6cb9001b34e,475a0087-544d-4b86-bcc8-20521df3899c,2025-05-22 12:47:47.337453 +00:00,
Панфилова и партнеры,985d4e34-c121-49f9-90f9-3c635b36aa9c,82643530-878d-401e-806b-13b99a826af9,2025-05-22 12:47:47.337457 +00:00,
НПО «Котов»,2b599c15-b6d0-4c36-b05f-b274b9c8474d,5f1d5347-b109-42fb-ad40-cd2eaa2f277e,2025-05-22 12:47:47.337461 +00:00,
Бирюкова Инк,1774d368-fdbd-4bc8-a503-91e52a9a8274,e4a85e7c-b26d-4c4b-99b1-d3ceef4f1ea0,2025-05-22 12:47:47.337465 +00:00,
ОАО «Кузнецова-Аксенов»,894a9505-1c17-4f88-8282-b3a9065be0ba,ce8222e6-0b6d-4642-a652-7fc967d3744a,2025-05-22 12:47:47.337469 +00:00,
РАО «Петухова-Воронов»,f0a4123b-2249-45c9-9775-12925b4c7538,9883c82e-1bd0-492e-bf0e-4620457e03be,2025-05-22 12:47:47.337473 +00:00,
Горбунова Инкорпорэйтед,0a73efb8-dce4-4110-99b3-533e35f0a403,ef516b6c-15f4-45d5-8502-b7db7ae66209,2025-05-22 12:47:47.337477 +00:00,
ИП «Игнатова»,6c1cafa2-d257-4348-8e5f-d65e1353070b,d5bb0a74-0687-4aeb-8b1c-1d44291b0649,2025-05-22 12:47:47.337481 +00:00,
ОАО «Бурова Григорьева»,69c9949d-59ca-4b42-b679-b129174aea10,adf9b1ad-ff1a-4be2-a7fc-2881f1cffd2e,2025-05-22 12:47:47.337485 +00:00,
ГК Автодилерство,335ed127-5787-4c03-b8c6-a8d0d4a079a9,583d100f-189d-40ba-805a-b7861ed7ca63,2025-05-22 12:47:47.337489 +00:00,
РАО «Артемьев-Герасимов»,2aef5596-a860-4f95-8e40-2f9fb717f524,89489ea6-d263-457b-859b-02f826da30d3,2025-05-22 12:47:47.337493 +00:00,
"ОАО «Тихонова, Кулаков и Моисеев»",92b066a6-2951-4bf6-87fb-eb2c80c440ec,bd9ea8a4-091f-4915-9f64-cbbb20502094,2025-05-22 12:47:47.337497 +00:00,
АО «Щербаков Лазарева»,4075b7cf-aa9d-4b01-a27e-478dac894449,d9a84b27-50be-4725-9dbc-31d5d03b2309,2025-05-22 12:47:47.337501 +00:00,
АО «Самойлова Емельянова»,30aebf1c-dccf-4dd3-8695-c15ceb4d0cb8,ab4e44b0-ec14-4904-b1df-7960ab0b42f6,2025-05-22 12:47:47.337505 +00:00,
ОАО «Белозеров»,b03f11fc-8c4b-4394-8e49-82cf7e445501,6a68b90d-b78f-4be7-bdc9-8fc6b989ec4e,2025-05-22 12:47:47.337509 +00:00,
Билла (Rewe),4a3a4e5e-a2f7-4304-9459-fb15e58695d3,725122f2-e56a-4d90-9642-d1d605e6b9b8,2025-05-22 12:47:47.337513 +00:00,
ЗАО «Молчанова-Емельянова»,00acfb7e-e7a3-416e-b438-d13264551a72,1594b4bd-1090-4f57-b5a3-68530a2e199b,2025-05-22 12:47:47.337517 +00:00,
Алтайвагон,bcbb988a-4ff8-45ae-b8cc-78913ac1fcb4,4589d755-1912-477d-9a8d-cc44a7fe85d4,2025-05-22 12:47:47.337521 +00:00,
ООО «Фомина Мясников»,eb3dff12-56f6-4a16-b833-d9ce59b8cf97,3a8572da-555f-43e7-a592-e78e3e524681,2025-05-22 12:47:47.337525 +00:00,
ООО «Пахомова Архипова»,e51960d2-b46e-4966-84b2-cb648300e17c,0d2a0f70-d867-4aaa-a851-16f6f8d0e212,2025-05-22 12:47:47.337529 +00:00,
"НПО «Петухова, Яковлева и Горбачева»",1774d368-fdbd-4bc8-a503-91e52a9a8274,5a69336a-f2f9-4ada-8d47-52ba4a57d5f8,2025-05-22 12:47:47.337533 +00:00,
Потапов Групп,eb3dff12-56f6-4a16-b833-d9ce59b8cf97,b90fb5b1-02f3-41b3-aec5-0dd6edc68725,2025-05-22 12:47:47.337537 +00:00,
РАО «Коновалова-Богданов»,14c9204a-4cdb-4d9b-b32a-25e6a179dcdd,f3cec787-f6e0-4fb3-b476-cc15f8b58eef,2025-05-22 12:47:47.337541 +00:00,
НПО «Веселова Наумов»,1134e632-dfcb-46af-a5ca-e59d0d17c2ec,311be847-2d77-4fb8-879e-b6fdad82e602,2025-05-22 12:47:47.337545 +00:00,
Александров Групп,30aebf1c-dccf-4dd3-8695-c15ceb4d0cb8,526435cc-aa74-4f2c-8800-99ba0e434401,2025-05-22 12:47:47.337549 +00:00,
"РАО «Елисеев, Лебедева и Григорьев»",4075b7cf-aa9d-4b01-a27e-478dac894449,a40aa4b7-4398-453c-9058-711913a2185c,2025-05-22 12:47:47.337553 +00:00,
Щербаков Лтд,be8e919b-f333-4098-a52e-28b610287c61,6c27aecb-5ff5-4006-870e-b6fe1b963153,2025-05-22 12:47:47.337557 +00:00,
ТАИФ-НК,985d4e34-c121-49f9-90f9-3c635b36aa9c,b892f7d9-eddb-4331-9773-94d7c276f4b4,2025-05-22 12:47:47.337561 +00:00,
Группа компаний ПИК,cc42cbbf-92fa-4fb0-a094-0086beffa20f,51d8ac84-d8c6-4e85-a1ff-d9a1c0c09491,2025-05-22 12:47:47.337567 +00:00,
"ОАО «Дементьева, Копылов и Быкова»",1774d368-fdbd-4bc8-a503-91e52a9a8274,92870ecf-cc6a-4231-b79e-77cca0e1fc59,2025-05-22 12:47:47.337571 +00:00,
НК Дулисьма,66bb9e47-9f13-4084-8a7e-cda542e2924b,b386b6bd-ee6a-4e0f-82f2-06dea9933984,2025-05-22 12:47:47.337575 +00:00,
ИП «Богданова»,4fb36def-a9af-4ca2-bc71-21f5dd9ede0f,982f464b-ffbe-40ac-a929-f8a7dcd0e653,2025-05-22 12:47:47.337579 +00:00,
Globaltrans,894a9505-1c17-4f88-8282-b3a9065be0ba,0341cba6-9cd1-4ad9-9af8-ae0ce2c74f47,2025-05-22 12:47:47.337582 +00:00,
"ОАО «Гусев, Антонова и Николаева»",18d0a7de-fda5-4f34-833e-55dfd5e6f9c7,7c6b5265-8a0b-4078-afeb-af01d8211423,2025-05-22 12:47:47.337586 +00:00,
ИП «Шашков Николаев»,3ba41d36-126d-480e-b19c-c465cb5cd283,d6739e31-065d-4935-a3a6-2f138faf2696,2025-05-22 12:47:47.337590 +00:00,
Муравьев Лтд,3ba41d36-126d-480e-b19c-c465cb5cd283,83a3cb4c-882c-4381-b30e-e2c530def8be,2025-05-22 12:47:47.337594 +00:00,
"РАО «Селиверстов, Бурова и Галкина»",f4c60f83-1ddb-4675-ac6f-1740becb5327,5e82839a-389a-4c7a-8ade-8b2aa74c7113,2025-05-22 12:47:47.337598 +00:00,
ООО «Комиссаров»,4fb36def-a9af-4ca2-bc71-21f5dd9ede0f,cd5d47fb-a6b4-4166-a246-fc6470591c20,2025-05-22 12:47:47.337602 +00:00,
ИП «Наумов-Трофимова»,1b370fb8-8ca3-4c17-abe4-c6cb9001b34e,191ac316-a2d1-4160-9dd7-edcffc7a01ae,2025-05-22 12:47:47.337606 +00:00,
"ЗАО «Денисова, Макарова и Горбачев»",5f996656-d9b5-4574-83d5-ad2c656e815a,cde39008-995a-4502-8fbe-faabb34b2394,2025-05-22 12:47:47.337610 +00:00,
АО «Цветкова»,2729911a-2e2b-4fbd-a343-976d8316ad6a,ffa3f21e-ef36-4e32-9e49-77a447cc385b,2025-05-22 12:47:47.337614 +00:00,
Тимофеева и партнеры,8686622a-a4d3-451e-851f-09efd156a661,103f10df-2a24-415b-8c65-59d508fb64d2,2025-05-22 12:47:47.337618 +00:00,
"ЗАО «Меркушева, Субботина и Зыкова»",189481f0-2f42-4eca-b7bb-77332a7d2b92,2679eb11-905c-4058-a245-98b4df116838,2025-05-22 12:47:47.337622 +00:00,
"АО «Брагина, Логинова и Мухина»",067f8dcc-7f49-4d68-a9c6-9e9d4654c76a,e0d3ae69-0c10-4d67-8c0c-480e2d26bc06,2025-05-22 12:47:47.337626 +00:00,
Андреева Групп,2985a162-334b-472b-afce-a51738dcc11d,50332403-3a6b-41bc-8d55-6e4fe9d89f8f,2025-05-22 12:47:47.337630 +00:00,
Красцветмет,eb3dff12-56f6-4a16-b833-d9ce59b8cf97,5c535fd6-3734-4c66-9e98-bda24f299b6b,2025-05-22 12:47:47.337634 +00:00,
ИП «Данилов-Носкова»,f34f1ad9-51bb-4846-98bc-3f600419fec2,25c54e58-7b44-4209-a420-1bf1b0445d4f,2025-05-22 12:47:47.337640 +00:00,
Рябова Инкорпорэйтед,985d4e34-c121-49f9-90f9-3c635b36aa9c,e7c1fcf2-e3de-4b2a-85d7-75cce2fd24d3,2025-05-22 12:47:47.337644 +00:00,
МУМТ (BAT),ba6e324a-f981-45ef-a9de-0eef1f579b13,1f30701c-9eb6-48de-b86a-32543abc1f08,2025-05-22 12:47:47.337648 +00:00,
"ООО «Зайцев, Трофимова и Жуков»",09283536-496a-4c1b-8bfe-1eb6fa9ed925,86ec01f9-53bc-4ddb-9501-9c0099b7585d,2025-05-22 12:47:47.337652 +00:00,
ОТП Банк,5b5132db-0c07-431e-bbf7-5e75275852be,9decf048-6d74-4c8c-9d90-a0ec32464f83,2025-05-22 12:47:47.337656 +00:00,
"ИП «Мишин, Дьячков и Зуева»",189481f0-2f42-4eca-b7bb-77332a7d2b92,3b8c6cf7-03c4-49df-8252-cfd4f3e4587c,2025-05-22 12:47:47.337660 +00:00,
"ООО «Рыбаков, Блинов и Гордеев»",f4c60f83-1ddb-4675-ac6f-1740becb5327,81ec04b2-a6c8-4b25-996b-f0b70006a6b1,2025-05-22 12:47:47.337664 +00:00,
Сандоз (Sandoz),5f996656-d9b5-4574-83d5-ad2c656e815a,9d62baa4-d3fd-434d-8796-41960666f294,2025-05-22 12:47:47.337668 +00:00,
ВО Промсырьеимпорт,66bb9e47-9f13-4084-8a7e-cda542e2924b,4e8b0a6c-993b-4d4f-b62d-5ad119930a1e,2025-05-22 12:47:47.337672 +00:00,
ЗАО «Романова»,be8e919b-f333-4098-a52e-28b610287c61,73bccc54-2fae-4b84-9371-5c13fd8c0276,2025-05-22 12:47:47.337676 +00:00,
Тетра Пак (Tetra Pak),335ed127-5787-4c03-b8c6-a8d0d4a079a9,e56b5203-2bdf-4524-82a4-33ed3aeaabf9,2025-05-22 12:47:47.337679 +00:00,
Трансойл,6f1438a9-94e2-404a-a334-8cec0338a759,12ec97bb-ca2d-45a7-95a8-a1b50d59066e,2025-05-22 12:47:47.337683 +00:00,
"ОАО «Молчанов, Зиновьева и Гришин»",22ce568b-9579-4cc6-879e-b8424d78d02a,17c143de-aada-4e73-8387-ebcffef5098e,2025-05-22 12:47:47.337687 +00:00,
Давыдов и партнеры,bcbb988a-4ff8-45ae-b8cc-78913ac1fcb4,058c6332-7aeb-4915-b149-46d3fa5b3adc,2025-05-22 12:47:47.337691 +00:00,
Первый завод,2985a162-334b-472b-afce-a51738dcc11d,437cff86-9b23-464f-bb3b-c387458cdd97,2025-05-22 12:47:47.337695 +00:00,
Кузьмин Лимитед,e51960d2-b46e-4966-84b2-cb648300e17c,71cf0fb2-17e4-4d58-b025-c4f3ad28a5fb,2025-05-22 12:47:47.337699 +00:00,
Михеев Групп,ba6e324a-f981-45ef-a9de-0eef1f579b13,19032060-900b-4956-9601-79ae0873929d,2025-05-22 12:47:47.337703 +00:00,
Зуева Лимитед,a61825bb-4d22-4189-a323-79177a8a8451,14a89a2d-1905-4f60-9e61-4d9ce69b679e,2025-05-22 12:47:47.337707 +00:00,
ЗАО «Миронова»,067f8dcc-7f49-4d68-a9c6-9e9d4654c76a,14093ba3-9fa3-4415-acc0-647c18486054,2025-05-22 12:47:47.337711 +00:00,
"ЗАО «Корнилов, Евдокимова и Медведева»",09283536-496a-4c1b-8bfe-1eb6fa9ed925,09778bc6-2c38-4d1b-b79e-018635ba0389,2025-05-22 12:47:47.337715 +00:00,
"ИП «Белоусова, Капустин и Соколов»",e51960d2-b46e-4966-84b2-cb648300e17c,18d6cc54-a769-4793-a6b2-3a906e6fedd6,2025-05-22 12:47:47.337719 +00:00,
"АО «Устинова, Носов и Лаврентьев»",22ce568b-9579-4cc6-879e-b8424d78d02a,e234739e-516e-402e-87db-0b78115b97ef,2025-05-22 12:47:47.337723 +00:00,
Зиновьева Лимитед,81f81f7d-9cc9-4fc8-89d1-4d8181081677,a2891dc2-deca-4f47-8a84-98f592c40edd,2025-05-22 12:47:47.337727 +00:00,
Панфилов Лтд,3ba41d36-126d-480e-b19c-c465cb5cd283,16fca797-ee18-4301-a0a1-0b300add1a11,2025-05-22 12:47:47.337731 +00:00,
ОАО «Новикова-Третьяков»,2729911a-2e2b-4fbd-a343-976d8316ad6a,92cc90c0-451e-4d04-9df6-f10904e85093,2025-05-22 12:47:47.337737 +00:00,
НПО «Голубев Павлов»,eb3dff12-56f6-4a16-b833-d9ce59b8cf97,89162145-3c70-4151-a7b7-b40fa620d633,2025-05-22 12:47:47.337741 +00:00,
ОАО «Григорьева-Веселова»,0a721446-4f99-4f16-88f8-65d8d476f4d0,4c98efe5-0bab-49a8-a84e-87c30c03a72c,2025-05-22 12:47:47.337745 +00:00,
АО «Афанасьева Крылова»,73fe25e5-856f-443c-ad63-3428ae2c5afd,d07f4fe7-aedf-429e-a08b-9b31520e6c42,2025-05-22 12:47:47.337749 +00:00,
ОАО «Силина-Горбачев»,69c9949d-59ca-4b42-b679-b129174aea10,96d4f931-e120-4862-aff2-1134c862338c,2025-05-22 12:47:47.337753 +00:00,
НПО «Куликова»,f0a4123b-2249-45c9-9775-12925b4c7538,9509efcb-6a3a-44ff-b189-cf97076d518a,2025-05-22 12:47:47.337757 +00:00,
Группа Мэйджор,f0a4123b-2249-45c9-9775-12925b4c7538,9fa96e96-e2b5-401e-be5b-ff74a62d6185,2025-05-22 12:47:47.337761 +00:00,
ИП «Иванов Петрова»,f48b7c13-a34d-45bc-a842-da842c74f424,0cabb739-7a3a-4049-bf4a-976d8ee3d0b8,2025-05-22 12:47:47.337765 +00:00,
"АО «Савельев, Ефимова и Александров»",09283536-496a-4c1b-8bfe-1eb6fa9ed925,b0de1f02-a642-40d4-99ac-bbbb3c4c4db8,2025-05-22 12:47:47.337769 +00:00,
Давыдова Лимитед,22ce568b-9579-4cc6-879e-b8424d78d02a,6496422d-9227-43c3-bc88-ece03a4a1ee0,2025-05-22 12:47:47.337773 +00:00,
ОАО «Беляева»,1b370fb8-8ca3-4c17-abe4-c6cb9001b34e,5e0e17be-bfc2-4867-9ed9-b6958d4a44b6,2025-05-22 12:47:47.337777 +00:00,
НПО «Сергеев Сафонов»,0baa86ac-05cd-40cc-b1e3-9e1ca2662ee9,92246307-4930-433c-ac06-bfd960537bf9,2025-05-22 12:47:47.337781 +00:00,
"АО «Гордеева, Белова и Фролов»",56741631-fa88-4e1d-ae87-49bcd6fbf55d,abc937bf-4e23-4c0c-a06b-65c80d465dc3,2025-05-22 12:47:47.337785 +00:00,
Беспалова Инкорпорэйтед,f4c60f83-1ddb-4675-ac6f-1740becb5327,1fb2f6c0-3544-4e6d-8b7f-94fdd4db78e2,2025-05-22 12:47:47.337789 +00:00,
РАО «Беляев Ершова»,2985a162-334b-472b-afce-a51738dcc11d,36fe401c-629b-48d1-90ee-25047dcfbe8f,2025-05-22 12:47:47.337793 +00:00,
Родионов Групп,81f81f7d-9cc9-4fc8-89d1-4d8181081677,e292ece6-ae5c-429c-832e-b4898a069d21,2025-05-22 12:47:47.337797 +00:00,
АО «Кулагина Зиновьева»,56741631-fa88-4e1d-ae87-49bcd6fbf55d,e4d0566a-6d23-4444-bebd-a2d114e005ea,2025-05-22 12:47:47.337800 +00:00,
"ОАО «Аксенова, Логинов и Зимина»",e6f32430-0ee1-46e1-901d-e276f97bce91,b8039f89-35d9-4ed8-86a6-21cfd48c1394,2025-05-22 12:47:47.337804 +00:00,
Металлокомплект-М,69c9949d-59ca-4b42-b679-b129174aea10,228d8891-d5a2-487d-a0be-aabcd3c89b22,2025-05-22 12:47:47.337808 +00:00,
"ОАО «Щукина, Федосеева и Колобова»",85dc5861-60c3-4a72-b97b-d1b68322b5b2,30f79d1e-e0b3-4227-a8df-4e558dc30ad3,2025-05-22 12:47:47.337812 +00:00,
"АО «Власов, Карпов и Матвеева»",56741631-fa88-4e1d-ae87-49bcd6fbf55d,b0c6360d-f68f-44ad-a4de-9c67efd47f5f,2025-05-22 12:47:47.337816 +00:00,
ЗАО «Ефремова»,f0a4123b-2249-45c9-9775-12925b4c7538,9eebc3a2-e51e-4423-b6c2-1bc33707dee8,2025-05-22 12:47:47.337820 +00:00,
ЗАО «Лапин»,4075b7cf-aa9d-4b01-a27e-478dac894449,e380c340-2b1b-40b0-ba4e-f8c8de5c0339,2025-05-22 12:47:47.337824 +00:00,
Кубанская нефтегазовая компания,13e2e8c5-3005-472a-a271-602a4d64be67,e61a16d0-82af-4a6b-b153-55280ee8f3a9,2025-05-22 12:47:47.337828 +00:00,
"АО «Кузнецова, Новиков и Фомичева»",4a3a4e5e-a2f7-4304-9459-fb15e58695d3,52b5fa2c-16e0-48b6-bc99-e9600edac709,2025-05-22 12:47:47.337832 +00:00,
НПО «Мухина-Новиков»,1774d368-fdbd-4bc8-a503-91e52a9a8274,d61a31c6-1f8e-44e2-af46-b4f5413290be,2025-05-22 12:47:47.337836 +00:00,
Полиметалл,92b066a6-2951-4bf6-87fb-eb2c80c440ec,f783270b-bb59-4a05-9af1-85b730161ef4,2025-05-22 12:47:47.337840 +00:00,
"ИП «Щербакова, Панфилов и Денисова»",69c9949d-59ca-4b42-b679-b129174aea10,e89c52f5-54fc-4341-b22e-991431a1c1c8,2025-05-22 12:47:47.337844 +00:00,
РАО «Белозеров-Суханова»,6c1cafa2-d257-4348-8e5f-d65e1353070b,54e20ee7-f172-4fad-b8e4-6670a4e8a39d,2025-05-22 12:47:47.337848 +00:00,
АО «Соколова-Гурьев»,842d7225-ad04-45f9-97aa-f7e48e328876,8f27338c-2d02-4f71-8aca-03f4847ea275,2025-05-22 12:47:47.337852 +00:00,
"ЗАО «Журавлева, Сазонова и Соловьева»",73fe25e5-856f-443c-ad63-3428ae2c5afd,aee596c4-e155-49d3-9219-810861ed75ca,2025-05-22 12:47:47.337855 +00:00,
